#x points: 24 #c points: 60
xloc: cloc: weight: f
values below 10e-5 have been chopped
0.04 -7.98757 0.0318728 0
0.04 -7.93467 0.0738659 0
0.04 -7.84009 0.115139 0
0.04 -7.7048 0.155197 0
0.04 -7.53024 0.193611 0
0.04 -7.31826 0.229973 0
0.04 -7.07111 0.263897 0
0.04 -6.7914 0.295024 0
0.04 -6.4821 0.323024 0
0.04 -6.1465 0.347599 0
0.04 -5.78814 0.36849 0
0.04 -5.41082 0.385475 0
0.04 -5.01855 0.398374 0.0000129374
0.04 -4.61548 0.40705 0.0000738042
0.04 -4.20589 0.411411 0.000357877
0.04 -3.79411 0.411411 0.00143166
0.04 -3.38452 0.40705 0.00460689
0.04 -2.98145 0.398374 0.0116599
0.04 -2.58918 0.385475 0.0226675
0.04 -2.21186 0.36849 0.0326507
0.04 -1.8535 0.347599 0.0319757
0.04 -1.5179 0.323024 0.0144695
0.04 -1.2086 0.295024 -0.0128922
0.04 -0.92889 0.263897 -0.0305585
0.04 -0.681737 0.229973 -0.0189134
0.04 -0.469758 0.193611 0.0279659
0.04 -0.2952 0.155197 0.0966111
0.04 -0.159913 0.115139 0.160754
0.04 -0.0653275 0.0738659 0.204976
0.04 -0.0124261 0.0318728 0.230886
0.04 0.0124261 0.0318728 0.298441
0.04 0.0653275 0.0738659 0.395687
0.04 0.159913 0.115139 0.433445
0.04 0.2952 0.155197 0.429133
0.04 0.469758 0.193611 0.387817
0.04 0.681737 0.229973 0.310265
0.04 0.92889 0.263897 0.205911
0.04 1.2086 0.295024 0.0971205
0.04 1.5179 0.323024 0.0115915
0.04 1.8535 0.347599 -0.0333904
0.04 2.21186 0.36849 -0.0410488
0.04 2.58918 0.385475 -0.0291529
0.04 2.98145 0.398374 -0.0148641
0.04 3.38452 0.40705 -0.00577835
0.04 3.79411 0.411411 -0.00176541
0.04 4.20589 0.411411 -0.00043439
0.04 4.61548 0.40705 -0.0000883353
0.04 5.01855 0.398374 -0.0000152966
0.04 5.41082 0.385475 0
0.04 5.78814 0.36849 0
0.04 6.1465 0.347599 0
0.04 6.4821 0.323024 0
0.04 6.7914 0.295024 0
0.04 7.07111 0.263897 0
0.04 7.31826 0.229973 0
0.04 7.53024 0.193611 0
0.04 7.7048 0.155197 0
0.04 7.84009 0.115139 0
0.04 7.93467 0.0738659 0
0.04 7.98757 0.0318728 0
0.08 -7.98757 0.0318728 0
0.08 -7.93467 0.0738659 0
0.08 -7.84009 0.115139 0
0.08 -7.7048 0.155197 0
0.08 -7.53024 0.193611 0
0.08 -7.31826 0.229973 0
0.08 -7.07111 0.263897 0
0.08 -6.7914 0.295024 0
0.08 -6.4821 0.323024 0
0.08 -6.1465 0.347599 0
0.08 -5.78814 0.36849 0
0.08 -5.41082 0.385475 0
0.08 -5.01855 0.398374 0.0000130787
0.08 -4.61548 0.40705 0.0000746806
0.08 -4.20589 0.411411 0.000362538
0.08 -3.79411 0.411411 0.00145229
0.08 -3.38452 0.40705 0.00468092
0.08 -2.98145 0.398374 0.0118701
0.08 -2.58918 0.385475 0.0231249
0.08 -2.21186 0.36849 0.0333663
0.08 -1.8535 0.347599 0.0326067
0.08 -1.5179 0.323024 0.0141098
0.08 -1.2086 0.295024 -0.0156119
0.08 -0.92889 0.263897 -0.0369816
0.08 -0.681737 0.229973 -0.0297087
0.08 -0.469758 0.193611 0.013275
0.08 -0.2952 0.155197 0.0795658
0.08 -0.159913 0.115139 0.142661
0.08 -0.0653275 0.0738659 0.185499
0.08 -0.0124261 0.0318728 0.209801
0.08 0.0124261 0.0318728 0.235328
0.08 0.0653275 0.0738659 0.327043
0.08 0.159913 0.115139 0.388985
0.08 0.2952 0.155197 0.401925
0.08 0.469758 0.193611 0.371575
0.08 0.681737 0.229973 0.301294
0.08 0.92889 0.263897 0.201792
0.08 1.2086 0.295024 0.0959819
0.08 1.5179 0.323024 0.0119253
0.08 1.8535 0.347599 -0.0326438
0.08 2.21186 0.36849 -0.0404353
0.08 2.58918 0.385475 -0.0288063
0.08 2.98145 0.398374 -0.0147156
0.08 3.38452 0.40705 -0.00572841
0.08 3.79411 0.411411 -0.00175195
0.08 4.20589 0.411411 -0.000431423
0.08 4.61548 0.40705 -0.000087788
0.08 5.01855 0.398374 -0.0000152097
0.08 5.41082 0.385475 0
0.08 5.78814 0.36849 0
0.08 6.1465 0.347599 0
0.08 6.4821 0.323024 0
0.08 6.7914 0.295024 0
0.08 7.07111 0.263897 0
0.08 7.31826 0.229973 0
0.08 7.53024 0.193611 0
0.08 7.7048 0.155197 0
0.08 7.84009 0.115139 0
0.08 7.93467 0.0738659 0
0.08 7.98757 0.0318728 0
0.12 -7.98757 0.0318728 0
0.12 -7.93467 0.0738659 0
0.12 -7.84009 0.115139 0
0.12 -7.7048 0.155197 0
0.12 -7.53024 0.193611 0
0.12 -7.31826 0.229973 0
0.12 -7.07111 0.263897 0
0.12 -6.7914 0.295024 0
0.12 -6.4821 0.323024 0
0.12 -6.1465 0.347599 0
0.12 -5.78814 0.36849 0
0.12 -5.41082 0.385475 0
0.12 -5.01855 0.398374 0.0000132167
0.12 -4.61548 0.40705 0.0000755376
0.12 -4.20589 0.411411 0.0003671
0.12 -3.79411 0.411411 0.00147249
0.12 -3.38452 0.40705 0.0047535
0.12 -2.98145 0.398374 0.0120765
0.12 -2.58918 0.385475 0.0235751
0.12 -2.21186 0.36849 0.0340738
0.12 -1.8535 0.347599 0.0332399
0.12 -1.5179 0.323024 0.0137836
0.12 -1.2086 0.295024 -0.0182428
0.12 -0.92889 0.263897 -0.0432475
0.12 -0.681737 0.229973 -0.0402834
0.12 -0.469758 0.193611 -0.00113355
0.12 -0.2952 0.155197 0.0629426
0.12 -0.159913 0.115139 0.125351
0.12 -0.0653275 0.0738659 0.167318
0.12 -0.0124261 0.0318728 0.190585
0.12 0.0124261 0.0318728 0.205447
0.12 0.0653275 0.0738659 0.277067
0.12 0.159913 0.115139 0.34959
0.12 0.2952 0.155197 0.375795
0.12 0.469758 0.193611 0.355335
0.12 0.681737 0.229973 0.292094
0.12 0.92889 0.263897 0.19747
0.12 1.2086 0.295024 0.0947255
0.12 1.5179 0.323024 0.0122141
0.12 1.8535 0.347599 -0.0319019
0.12 2.21186 0.36849 -0.0398136
0.12 2.58918 0.385475 -0.0284521
0.12 2.98145 0.398374 -0.0145631
0.12 3.38452 0.40705 -0.00567697
0.12 3.79411 0.411411 -0.00173805
0.12 4.20589 0.411411 -0.000428353
0.12 4.61548 0.40705 -0.0000872212
0.12 5.01855 0.398374 -0.0000151197
0.12 5.41082 0.385475 0
0.12 5.78814 0.36849 0
0.12 6.1465 0.347599 0
0.12 6.4821 0.323024 0
0.12 6.7914 0.295024 0
0.12 7.07111 0.263897 0
0.12 7.31826 0.229973 0
0.12 7.53024 0.193611 0
0.12 7.7048 0.155197 0
0.12 7.84009 0.115139 0
0.12 7.93467 0.0738659 0
0.12 7.98757 0.0318728 0
0.16 -7.98757 0.0318728 0
0.16 -7.93467 0.0738659 0
0.16 -7.84009 0.115139 0
0.16 -7.7048 0.155197 0
0.16 -7.53024 0.193611 0
0.16 -7.31826 0.229973 0
0.16 -7.07111 0.263897 0
0.16 -6.7914 0.295024 0
0.16 -6.4821 0.323024 0
0.16 -6.1465 0.347599 0
0.16 -5.78814 0.36849 0
0.16 -5.41082 0.385475 0
0.16 -5.01855 0.398374 0.000013352
0.16 -4.61548 0.40705 0.0000763777
0.16 -4.20589 0.411411 0.000371573
0.16 -3.79411 0.411411 0.00149232
0.16 -3.38452 0.40705 0.00482482
0.16 -2.98145 0.398374 0.0122796
0.16 -2.58918 0.385475 0.0240193
0.16 -2.21186 0.36849 0.0347749
0.16 -1.8535 0.347599 0.0338761
0.16 -1.5179 0.323024 0.0134873
0.16 -1.2086 0.295024 -0.0207997
0.16 -0.92889 0.263897 -0.0493921
0.16 -0.681737 0.229973 -0.0507082
0.16 -0.469758 0.193611 -0.0153853
0.16 -0.2952 0.155197 0.0465325
0.16 -0.159913 0.115139 0.108502
0.16 -0.0653275 0.0738659 0.14994
0.16 -0.0124261 0.0318728 0.17247
0.16 0.0124261 0.0318728 0.184367
0.16 0.0653275 0.0738659 0.239127
0.16 0.159913 0.115139 0.314486
0.16 0.2952 0.155197 0.350749
0.16 0.469758 0.193611 0.339175
0.16 0.681737 0.229973 0.282724
0.16 0.92889 0.263897 0.192977
0.16 1.2086 0.295024 0.0933646
0.16 1.5179 0.323024 0.0124612
0.16 1.8535 0.347599 -0.0311655
0.16 2.21186 0.36849 -0.0391851
0.16 2.58918 0.385475 -0.0280912
0.16 2.98145 0.398374 -0.014407
0.16 3.38452 0.40705 -0.00562415
0.16 3.79411 0.411411 -0.00172375
0.16 4.20589 0.411411 -0.000425191
0.16 4.61548 0.40705 -0.0000866365
0.16 5.01855 0.398374 -0.0000150267
0.16 5.41082 0.385475 0
0.16 5.78814 0.36849 0
0.16 6.1465 0.347599 0
0.16 6.4821 0.323024 0
0.16 6.7914 0.295024 0
0.16 7.07111 0.263897 0
0.16 7.31826 0.229973 0
0.16 7.53024 0.193611 0
0.16 7.7048 0.155197 0
0.16 7.84009 0.115139 0
0.16 7.93467 0.0738659 0
0.16 7.98757 0.0318728 0
0.2 -7.98757 0.0318728 0
0.2 -7.93467 0.0738659 0
0.2 -7.84009 0.115139 0
0.2 -7.7048 0.155197 0
0.2 -7.53024 0.193611 0
0.2 -7.31826 0.229973 0
0.2 -7.07111 0.263897 0
0.2 -6.7914 0.295024 0
0.2 -6.4821 0.323024 0
0.2 -6.1465 0.347599 0
0.2 -5.78814 0.36849 0
0.2 -5.41082 0.385475 0
0.2 -5.01855 0.398374 0.0000134847
0.2 -4.61548 0.40705 0.0000772021
0.2 -4.20589 0.411411 0.000375966
0.2 -3.79411 0.411411 0.00151181
0.2 -3.38452 0.40705 0.004895
0.2 -2.98145 0.398374 0.0124798
0.2 -2.58918 0.385475 0.0244581
0.2 -2.21186 0.36849 0.0354707
0.2 -1.8535 0.347599 0.0345161
0.2 -1.5179 0.323024 0.0132193
0.2 -1.2086 0.295024 -0.0232903
0.2 -0.92889 0.263897 -0.0554345
0.2 -0.681737 0.229973 -0.0610223
0.2 -0.469758 0.193611 -0.029553
0.2 -0.2952 0.155197 0.0302115
0.2 -0.159913 0.115139 0.0919329
0.2 -0.0653275 0.0738659 0.13312
0.2 -0.0124261 0.0318728 0.155102
0.2 0.0124261 0.0318728 0.165991
0.2 0.0653275 0.0738659 0.208959
0.2 0.159913 0.115139 0.282971
0.2 0.2952 0.155197 0.326747
0.2 0.469758 0.193611 0.323143
0.2 0.681737 0.229973 0.273223
0.2 0.92889 0.263897 0.188335
0.2 1.2086 0.295024 0.0919087
0.2 1.5179 0.323024 0.0126692
0.2 1.8535 0.347599 -0.0304349
0.2 2.21186 0.36849 -0.0385507
0.2 2.58918 0.385475 -0.0277243
0.2 2.98145 0.398374 -0.0142477
0.2 3.38452 0.40705 -0.00557007
0.2 3.79411 0.411411 -0.00170908
0.2 4.20589 0.411411 -0.000421942
0.2 4.61548 0.40705 -0.000086035
0.2 5.01855 0.398374 -0.0000149309
0.2 5.41082 0.385475 0
0.2 5.78814 0.36849 0
0.2 6.1465 0.347599 0
0.2 6.4821 0.323024 0
0.2 6.7914 0.295024 0
0.2 7.07111 0.263897 0
0.2 7.31826 0.229973 0
0.2 7.53024 0.193611 0
0.2 7.7048 0.155197 0
0.2 7.84009 0.115139 0
0.2 7.93467 0.0738659 0
0.2 7.98757 0.0318728 0
0.24 -7.98757 0.0318728 0
0.24 -7.93467 0.0738659 0
0.24 -7.84009 0.115139 0
0.24 -7.7048 0.155197 0
0.24 -7.53024 0.193611 0
0.24 -7.31826 0.229973 0
0.24 -7.07111 0.263897 0
0.24 -6.7914 0.295024 0
0.24 -6.4821 0.323024 0
0.24 -6.1465 0.347599 0
0.24 -5.78814 0.36849 0
0.24 -5.41082 0.385475 0
0.24 -5.01855 0.398374 0.0000136149
0.24 -4.61548 0.40705 0.0000780118
0.24 -4.20589 0.411411 0.000380284
0.24 -3.79411 0.411411 0.00153099
0.24 -3.38452 0.40705 0.00496412
0.24 -2.98145 0.398374 0.0126772
0.24 -2.58918 0.385475 0.0248921
0.24 -2.21186 0.36849 0.036162
0.24 -1.8535 0.347599 0.0351603
0.24 -1.5179 0.323024 0.0129785
0.24 -1.2086 0.295024 -0.0257192
