#x points: 24 #c points: 120
xloc: cloc: weight: f
values below 10e-5 have been chopped
0.04 -7.99684 0.00810725 0
0.04 -7.98336 0.0188509 0
0.04 -7.95915 0.0295597 0
0.04 -7.92427 0.0401902 0
0.04 -7.87881 0.0507127 0
0.04 -7.82289 0.0610985 0
0.04 -7.75667 0.0713196 0
0.04 -7.68031 0.0813485 0
0.04 -7.59404 0.0911581 0
0.04 -7.49808 0.100722 0
0.04 -7.39269 0.110014 0
0.04 -7.27815 0.11901 0
0.04 -7.15477 0.127685 0
0.04 -7.0229 0.136016 0
0.04 -6.88287 0.14398 0
0.04 -6.73507 0.151555 0
0.04 -6.57989 0.158723 0
0.04 -6.41776 0.165462 0
0.04 -6.24912 0.171756 0
0.04 -6.07441 0.177586 0
0.04 -5.8941 0.182938 0
0.04 -5.70869 0.187796 0
0.04 -5.51868 0.192148 0
0.04 -5.32457 0.195982 0
0.04 -5.12689 0.199288 0
0.04 -4.92617 0.202057 0.0000195967
0.04 -4.72296 0.204281 0.0000472319
0.04 -4.5178 0.205954 0.000109465
0.04 -4.31124 0.207072 0.000242941
0.04 -4.10384 0.207632 0.000514335
0.04 -3.89616 0.207632 0.00103512
0.04 -3.68876 0.207072 0.00197391
0.04 -3.4822 0.205954 0.00355602
0.04 -3.27704 0.204281 0.00603492
0.04 -3.07383 0.202057 0.00962137
0.04 -2.87311 0.199288 0.0143676
0.04 -2.67543 0.195982 0.0200283
0.04 -2.48132 0.192148 0.0259494
0.04 -2.29131 0.187796 0.031055
0.04 -2.1059 0.182938 0.0339915
0.04 -1.92559 0.177586 0.033436
0.04 -1.75088 0.171756 0.0285079
0.04 -1.58224 0.165462 0.0191574
0.04 -1.42011 0.158723 0.00639027
0.04 -1.26493 0.151555 -0.0077682
0.04 -1.11713 0.14398 -0.0205783
0.04 -0.977105 0.136016 -0.029082
0.04 -0.845225 0.127685 -0.0306576
0.04 -0.72185 0.11901 -0.023506
0.04 -0.607312 0.110014 -0.00698599
0.04 -0.50192 0.100722 0.0182234
0.04 -0.405959 0.0911581 0.0501249
0.04 -0.319686 0.0813485 0.0855926
0.04 -0.243335 0.0713196 0.120875
0.04 -0.177111 0.0610985 0.152579
0.04 -0.121193 0.0507127 0.17893
0.04 -0.0757312 0.0401902 0.200086
0.04 -0.0408484 0.0295597 0.216686
0.04 -0.0166379 0.0188509 0.228721
0.04 -0.00315951 0.00810725 0.235739
0.04 0.00315951 0.00810725 0.256283
0.04 0.0166379 0.0188509 0.313013
0.04 0.0408484 0.0295597 0.367022
0.04 0.0757312 0.0401902 0.403917
0.04 0.121193 0.0507127 0.425482
0.04 0.177111 0.0610985 0.435157
0.04 0.243335 0.0713196 0.43485
0.04 0.319686 0.0813485 0.425171
0.04 0.405959 0.0911581 0.406091
0.04 0.50192 0.100722 0.377516
0.04 0.607312 0.110014 0.33973
0.04 0.72185 0.11901 0.293742
0.04 0.845225 0.127685 0.241473
0.04 0.977105 0.136016 0.185763
0.04 1.11713 0.14398 0.130143
0.04 1.26493 0.151555 0.0783898
0.04 1.42011 0.158723 0.0339368
0.04 1.58224 0.165462 -0.000715253
0.04 1.75088 0.171756 -0.0244279
0.04 1.92559 0.177586 -0.0375577
0.04 2.1059 0.182938 -0.0417487
0.04 2.29131 0.187796 -0.0394526
0.04 2.48132 0.192148 -0.0333342
0.04 2.67543 0.195982 -0.0257429
0.04 2.87311 0.199288 -0.0183827
0.04 3.07383 0.202057 -0.0122229
0.04 3.27704 0.204281 -0.00760377
0.04 3.4822 0.205954 -0.00444193
0.04 3.68876 0.207072 -0.00244453
0.04 3.89616 0.207632 -0.00127125
0.04 4.10384 0.207632 -0.00062665
0.04 4.31124 0.207072 -0.000293771
0.04 4.5178 0.205954 -0.000131436
0.04 4.72296 0.204281 -0.0000563391
0.04 4.92617 0.202057 -0.0000232321
0.04 5.12689 0.199288 0
0.04 5.32457 0.195982 0
0.04 5.51868 0.192148 0
0.04 5.70869 0.187796 0
0.04 5.8941 0.182938 0
0.04 6.07441 0.177586 0
0.04 6.24912 0.171756 0
0.04 6.41776 0.165462 0
0.04 6.57989 0.158723 0
0.04 6.73507 0.151555 0
0.04 6.88287 0.14398 0
0.04 7.0229 0.136016 0
0.04 7.15477 0.127685 0
0.04 7.27815 0.11901 0
0.04 7.39269 0.110014 0
0.04 7.49808 0.100722 0
0.04 7.59404 0.0911581 0
0.04 7.68031 0.0813485 0
0.04 7.75667 0.0713196 0
0.04 7.82289 0.0610985 0
0.04 7.87881 0.0507127 0
0.04 7.92427 0.0401902 0
0.04 7.95915 0.0295597 0
0.04 7.98336 0.0188509 0
0.04 7.99684 0.00810725 0
0.08 -7.99684 0.00810725 0
0.08 -7.98336 0.0188509 0
0.08 -7.95915 0.0295597 0
0.08 -7.92427 0.0401902 0
0.08 -7.87881 0.0507127 0
0.08 -7.82289 0.0610985 0
0.08 -7.75667 0.0713196 0
0.08 -7.68031 0.0813485 0
0.08 -7.59404 0.0911581 0
0.08 -7.49808 0.100722 0
0.08 -7.39269 0.110014 0
0.08 -7.27815 0.11901 0
0.08 -7.15477 0.127685 0
0.08 -7.0229 0.136016 0
0.08 -6.88287 0.14398 0
0.08 -6.73507 0.151555 0
0.08 -6.57989 0.158723 0
0.08 -6.41776 0.165462 0
0.08 -6.24912 0.171756 0
0.08 -6.07441 0.177586 0
0.08 -5.8941 0.182938 0
0.08 -5.70869 0.187796 0
0.08 -5.51868 0.192148 0
0.08 -5.32457 0.195982 0
0.08 -5.12689 0.199288 0
0.08 -4.92617 0.202057 0.0000198147
0.08 -4.72296 0.204281 0.00004778
0.08 -4.5178 0.205954 0.000110793
0.08 -4.31124 0.207072 0.000246028
0.08 -4.10384 0.207632 0.000521199
0.08 -3.89616 0.207632 0.00104965
0.08 -3.68876 0.207072 0.00200314
0.08 -3.4822 0.205954 0.00361166
0.08 -3.27704 0.204281 0.00613486
0.08 -3.07383 0.202057 0.00979022
0.08 -2.87311 0.199288 0.014635
0.08 -2.67543 0.195982 0.0204229
0.08 -2.48132 0.192148 0.0264883
0.08 -2.29131 0.187796 0.0317277
0.08 -2.1059 0.182938 0.0347406
0.08 -1.92559 0.177586 0.0341388
0.08 -1.75088 0.171756 0.028965
0.08 -1.58224 0.165462 0.0190923
0.08 -1.42011 0.158723 0.00546381
0.08 -1.26493 0.151555 -0.00992865
0.08 -1.11713 0.14398 -0.0243391
0.08 -0.977105 0.136016 -0.0347585
0.08 -0.845225 0.127685 -0.0384711
0.08 -0.72185 0.11901 -0.0335471
0.08 -0.607312 0.110014 -0.0191899
0.08 -0.50192 0.100722 0.00408554
0.08 -0.405959 0.0911581 0.0344279
0.08 -0.319686 0.0813485 0.0687956
0.08 -0.243335 0.0713196 0.103395
0.08 -0.177111 0.0610985 0.134628
0.08 -0.121193 0.0507127 0.16043
0.08 -0.0757312 0.0401902 0.180836
0.08 -0.0408484 0.0295597 0.19659
0.08 -0.0166379 0.0188509 0.20782
0.08 -0.00315951 0.00810725 0.214253
0.08 0.00315951 0.00810725 0.218745
0.08 0.0166379 0.0188509 0.244293
0.08 0.0408484 0.0295597 0.292021
0.08 0.0757312 0.0401902 0.338513
0.08 0.121193 0.0507127 0.372783
0.08 0.177111 0.0610985 0.393725
0.08 0.243335 0.0713196 0.402494
0.08 0.319686 0.0813485 0.399991
0.08 0.405959 0.0911581 0.386628
0.08 0.50192 0.100722 0.362668
0.08 0.607312 0.110014 0.328654
0.08 0.72185 0.11901 0.285758
0.08 0.845225 0.127685 0.236008
0.08 0.977105 0.136016 0.182311
0.08 1.11713 0.14398 0.128246
0.08 1.26493 0.151555 0.0776336
0.08 1.42011 0.158723 0.033955
0.08 1.58224 0.165462 -0.000232095
0.08 1.75088 0.171756 -0.0237243
0.08 1.92559 0.177586 -0.03681
0.08 2.1059 0.182938 -0.0410682
0.08 2.29131 0.187796 -0.0388953
0.08 2.48132 0.192148 -0.0329147
0.08 2.67543 0.195982 -0.0254495
0.08 2.87311 0.199288 -0.0181908
0.08 3.07383 0.202057 -0.0121051
0.08 3.27704 0.204281 -0.00753564
0.08 3.4822 0.205954 -0.00440474
0.08 3.68876 0.207072 -0.00242532
0.08 3.89616 0.207632 -0.00126183
0.08 4.10384 0.207632 -0.000622257
0.08 4.31124 0.207072 -0.000291816
0.08 4.5178 0.205954 -0.000130604
0.08 4.72296 0.204281 -0.0000559983
0.08 4.92617 0.202057 -0.0000230976
0.08 5.12689 0.199288 0
0.08 5.32457 0.195982 0
0.08 5.51868 0.192148 0
0.08 5.70869 0.187796 0
0.08 5.8941 0.182938 0
0.08 6.07441 0.177586 0
0.08 6.24912 0.171756 0
0.08 6.41776 0.165462 0
0.08 6.57989 0.158723 0
0.08 6.73507 0.151555 0
0.08 6.88287 0.14398 0
0.08 7.0229 0.136016 0
0.08 7.15477 0.127685 0
0.08 7.27815 0.11901 0
0.08 7.39269 0.110014 0
0.08 7.49808 0.100722 0
0.08 7.59404 0.0911581 0
0.08 7.68031 0.0813485 0
0.08 7.75667 0.0713196 0
0.08 7.82289 0.0610985 0
0.08 7.87881 0.0507127 0
0.08 7.92427 0.0401902 0
0.08 7.95915 0.0295597 0
0.08 7.98336 0.0188509 0
0.08 7.99684 0.00810725 0
0.12 -7.99684 0.00810725 0
0.12 -7.98336 0.0188509 0
0.12 -7.95915 0.0295597 0
0.12 -7.92427 0.0401902 0
0.12 -7.87881 0.0507127 0
0.12 -7.82289 0.0610985 0
0.12 -7.75667 0.0713196 0
0.12 -7.68031 0.0813485 0
0.12 -7.59404 0.0911581 0
0.12 -7.49808 0.100722 0
0.12 -7.39269 0.110014 0
0.12 -7.27815 0.11901 0
0.12 -7.15477 0.127685 0
0.12 -7.0229 0.136016 0
0.12 -6.88287 0.14398 0
0.12 -6.73507 0.151555 0
0.12 -6.57989 0.158723 0
0.12 -6.41776 0.165462 0
0.12 -6.24912 0.171756 0
0.12 -6.07441 0.177586 0
0.12 -5.8941 0.182938 0
0.12 -5.70869 0.187796 0
0.12 -5.51868 0.192148 0
0.12 -5.32457 0.195982 0
0.12 -5.12689 0.199288 0
0.12 -4.92617 0.202057 0.0000200278
0.12 -4.72296 0.204281 0.0000483159
0.12 -4.5178 0.205954 0.000112092
0.12 -4.31124 0.207072 0.000249049
0.12 -4.10384 0.207632 0.000527916
0.12 -3.89616 0.207632 0.00106388
0.12 -3.68876 0.207072 0.00203177
0.12 -3.4822 0.205954 0.00366618
0.12 -3.27704 0.204281 0.00623286
0.12 -3.07383 0.202057 0.00995593
0.12 -2.87311 0.199288 0.0148975
0.12 -2.67543 0.195982 0.0208109
0.12 -2.48132 0.192148 0.0270191
0.12 -2.29131 0.187796 0.0323919
0.12 -2.1059 0.182938 0.0354828
0.12 -1.92559 0.177586 0.0348402
0.12 -1.75088 0.171756 0.029431
0.12 -1.58224 0.165462 0.0190524
0.12 -1.42011 0.158723 0.00458537
0.12 -1.26493 0.151555 -0.0120124
0.12 -1.11713 0.14398 -0.0279904
0.12 -0.977105 0.136016 -0.0402907
0.12 -0.845225 0.127685 -0.0461062
0.12 -0.72185 0.11901 -0.0433785
0.12 -0.607312 0.110014 -0.0311554
0.12 -0.50192 0.100722 -0.00978346
0.12 -0.405959 0.0911581 0.019043
0.12 -0.319686 0.0813485 0.0523851
0.12 -0.243335 0.0713196 0.0864315
0.12 -0.177111 0.0610985 0.117387
0.12 -0.121193 0.0507127 0.142884
0.12 -0.0757312 0.0401902 0.1628
0.12 -0.0408484 0.0295597 0.177984
0.12 -0.0166379 0.0188509 0.188694
0.12 -0.00315951 0.00810725 0.19477
0.12 0.00315951 0.00810725 0.197853
0.12 0.0166379 0.0188509 0.210283
0.12 0.0408484 0.0295597 0.244455
0.12 0.0757312 0.0401902 0.288982
0.12 0.121193 0.0507127 0.328364
0.12 0.177111 0.0610985 0.356415
0.12 0.243335 0.0713196 0.372076
0.12 0.319686 0.0813485 0.375614
0.12 0.405959 0.0911581 0.367383
0.12 0.50192 0.100722 0.347751
0.12 0.607312 0.110014 0.317381
0.12 0.72185 0.11901 0.277539
0.12 0.845225 0.127685 0.230319
0.12 0.977105 0.136016 0.17867
0.12 1.11713 0.14398 0.126204
0.12 1.26493 0.151555 0.0767754
0.12 1.42011 0.158723 0.033909
0.12 1.58224 0.165462 0.000216662
0.12 1.75088 0.171756 -0.0230341
0.12 1.92559 0.177586 -0.0360626
0.12 2.1059 0.182938 -0.0403813
0.12 2.29131 0.187796 -0.0383293
0.12 2.48132 0.192148 -0.0324868
0.12 2.67543 0.195982 -0.0251493
0.12 2.87311 0.199288 -0.0179939
0.12 3.07383 0.202057 -0.011984
0.12 3.27704 0.204281 -0.0074655
0.12 3.4822 0.205954 -0.00436639
0.12 3.68876 0.207072 -0.00240548
0.12 3.89616 0.207632 -0.00125209
0.12 4.10384 0.207632 -0.000617714
0.12 4.31124 0.207072 -0.000289793
0.12 4.5178 0.205954 -0.000129742
0.12 4.72296 0.204281 -0.0000556453
0.12 4.92617 0.202057 -0.0000229582
0.12 5.12689 0.199288 0
0.12 5.32457 0.195982 0
0.12 5.51868 0.192148 0
0.12 5.70869 0.187796 0
0.12 5.8941 0.182938 0
0.12 6.07441 0.177586 0
0.12 6.24912 0.171756 0
0.12 6.41776 0.165462 0
0.12 6.57989 0.158723 0
0.12 6.73507 0.151555 0
0.12 6.88287 0.14398 0
0.12 7.0229 0.136016 0
0.12 7.15477 0.127685 0
0.12 7.27815 0.11901 0
0.12 7.39269 0.110014 0
0.12 7.49808 0.100722 0
0.12 7.59404 0.0911581 0
0.12 7.68031 0.0813485 0
0.12 7.75667 0.0713196 0
0.12 7.82289 0.0610985 0
0.12 7.87881 0.0507127 0
0.12 7.92427 0.0401902 0
0.12 7.95915 0.0295597 0
0.12 7.98336 0.0188509 0
0.12 7.99684 0.00810725 0
0.16 -7.99684 0.00810725 0
0.16 -7.98336 0.0188509 0
0.16 -7.95915 0.0295597 0
0.16 -7.92427 0.0401902 0
0.16 -7.87881 0.0507127 0
0.16 -7.82289 0.0610985 0
0.16 -7.75667 0.0713196 0
0.16 -7.68031 0.0813485 0
0.16 -7.59404 0.0911581 0
0.16 -7.49808 0.100722 0
0.16 -7.39269 0.110014 0
0.16 -7.27815 0.11901 0
0.16 -7.15477 0.127685 0
0.16 -7.0229 0.136016 0
0.16 -6.88287 0.14398 0
0.16 -6.73507 0.151555 0
0.16 -6.57989 0.158723 0
0.16 -6.41776 0.165462 0
0.16 -6.24912 0.171756 0
0.16 -6.07441 0.177586 0
0.16 -5.8941 0.182938 0
0.16 -5.70869 0.187796 0
0.16 -5.51868 0.192148 0
0.16 -5.32457 0.195982 0
0.16 -5.12689 0.199288 0
0.16 -4.92617 0.202057 0.0000202366
0.16 -4.72296 0.204281 0.0000488412
0.16 -4.5178 0.205954 0.000113365
0.16 -4.31124 0.207072 0.000252012
0.16 -4.10384 0.207632 0.000534506
0.16 -3.89616 0.207632 0.00107785
0.16 -3.68876 0.207072 0.00205988
0.16 -3.4822 0.205954 0.00371975
0.16 -3.27704 0.204281 0.0063292
0.16 -3.07383 0.202057 0.010119
0.16 -2.87311 0.199288 0.0151561
0.16 -2.67543 0.195982 0.0211935
0.16 -2.48132 0.192148 0.0275434
0.16 -2.29131 0.187796 0.0330493
0.16 -2.1059 0.182938 0.0362201
0.16 -1.92559 0.177586 0.0355414
0.16 -1.75088 0.171756 0.0299061
0.16 -1.58224 0.165462 0.0190357
0.16 -1.42011 0.158723 0.00374898
0.16 -1.26493 0.151555 -0.0140313
0.16 -1.11713 0.14398 -0.0315518
0.16 -0.977105 0.136016 -0.045709
0.16 -0.845225 0.127685 -0.0536072
0.16 -0.72185 0.11901 -0.0530623
0.16 -0.607312 0.110014 -0.0429668
0.16 -0.50192 0.100722 -0.0234959
0.16 -0.405959 0.0911581 0.00382289
0.16 -0.319686 0.0813485 0.0361715
0.16 -0.243335 0.0713196 0.0697437
0.16 -0.177111 0.0610985 0.100561
0.16 -0.121193 0.0507127 0.125931
0.16 -0.0757312 0.0401902 0.14553
0.16 -0.0408484 0.0295597 0.160305
0.16 -0.0166379 0.0188509 0.170648
0.16 -0.00315951 0.00810725 0.176478
0.16 0.00315951 0.00810725 0.179312
0.16 0.0166379 0.0188509 0.187332
0.16 0.0408484 0.0295597 0.211355
0.16 0.0757312 0.0401902 0.250257
0.16 0.121193 0.0507127 0.29047
0.16 0.177111 0.0610985 0.322685
0.16 0.243335 0.0713196 0.343488
0.16 0.319686 0.0813485 0.352076
0.16 0.405959 0.0911581 0.348432
0.16 0.50192 0.100722 0.332842
0.16 0.607312 0.110014 0.305978
0.16 0.72185 0.11901 0.269139
0.16 0.845225 0.127685 0.224446
0.16 0.977105 0.136016 0.174867
0.16 1.11713 0.14398 0.124034
0.16 1.26493 0.151555 0.0758259
0.16 1.42011 0.158723 0.0338046
0.16 1.58224 0.165462 0.000633191
0.16 1.75088 0.171756 -0.0223573
0.16 1.92559 0.177586 -0.0353166
0.16 2.1059 0.182938 -0.0396893
0.16 2.29131 0.187796 -0.0377558
0.16 2.48132 0.192148 -0.0320516
0.16 2.67543 0.195982 -0.024843
0.16 2.87311 0.199288 -0.0177927
0.16 3.07383 0.202057 -0.01186
0.16 3.27704 0.204281 -0.00739355
0.16 3.4822 0.205954 -0.00432701
0.16 3.68876 0.207072 -0.00238509
0.16 3.89616 0.207632 -0.00124208
0.16 4.10384 0.207632 -0.000613035
