1	1	1	1	-1	1	1.270700930533906e-14	3.73299195645543e-15	-0.686493754655908	-0.6864937546559085
0	0	0.304519790963212	0.3045197909632121	0.1446165280584228	-0.1446165280584228	1.874444145440687e-14	6.00849979276757e-15	-1	-1
0	2.220446049250315e-16	0	0	0	0	0	0	0	0
0	0	0.4970750610767712	-0.4970750610767712	0.1604212411368373	0.160421241136837	1.075707980654554e-14	-3.718624701300214e-15	-0.5522676535440642	0.5522676535440645
0	0	0.1681867493263694	0.1681867493263699	-0.6093400880285585	0.6093400880285584	-1	1	-0.1109522967251456	-0.1109522967251457
0	0	-0.4926841915231061	-0.4926841915231064	0.4283329269152272	-0.4283329269152273	-0.6900655593423539	0.6900655593423547	-0.08144541216750001	-0.08144541216749976
0	0	0.407608167451853	0.4076081674518527	0.1979348135553341	-0.197934813555334	-0.1916629694999863	0.1916629694999809	0.2328567342850546	0.2328567342850543
0	0	0.3112937942594818	-0.3112937942594821	-0.7664360551713407	-0.7664360551713408	-0.6546536707079776	-0.654653670707977	-0.06947973263186066	0.06947973263186066
0	0	-0.3412707840034211	0.3412707840034209	0.1655732546972825	0.1655732546972825	-0.6324555320336711	-0.6324555320336778	-0.329842605382034	0.3298426053820346
0	0	0.1790969936429333	-0.1790969936429331	0.1279764664829692	0.1279764664829691	-0.2380952380952445	-0.2380952380952366	0.3024064603695602	-0.3024064603695604
