1	1	0.5588531924240041	-0.5588531924240062	0.1734798377477993	0.1734798377478048	-1	-1	-3.3144931477558e-14	-7.400821805154569e-15	0.6155477187871534	0.6155477187871526	5.918399841689775e-15	-3.081100280708827e-15	1	1	6.042982956087208e-14	2.553204079403459e-14	-1	1	8.962721799891094e-15	8.57184701532869e-15	-4.852389411741288e-15	-9.51930499780641e-16	0.7119693252346024	-0.7119693252346025	-1.223876047641647e-14	1.649830532236977e-14
0	0	0.03218310184607501	-0.03218310184607495	-0.03511243841803084	-0.03511243841803013	-0.1598636513865274	-0.1598636513865285	-4.956446675637536e-15	-2.167134314647502e-15	-0.2141357889926222	-0.214135788992623	7.804255320923801e-15	-1.965713461705303e-15	0.7102361976921893	0.7102361976921892	3.621672281902647e-14	1.569724320683593e-14	0.1639703734242923	-0.1639703734242909	-7.251337257458697e-15	-1.011487414626057e-15	-7.043693566061769e-15	-1.000197295777977e-15	1	-1	-1.896198585681584e-14	2.152264016025971e-14
0	2.220446049250323e-16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
0	0	0.09000992534494956	0.0900099253449496	-0.08398079018356157	0.08398079018356047	-0.3087160794505147	0.3087160794505169	-1.023412442379279e-14	4.390036987142363e-15	-0.3391465968015919	0.3391465968015923	9.86934684313875e-15	2.510638822371534e-15	0.7933948020194237	-0.7933948020194238	3.916586584453929e-14	-1.691563992736536e-14	0.09846832989736301	0.09846832989736182	-4.62406823521069e-15	5.040560197469116e-16	-2.906032533396872e-15	1.269067536578509e-16	0.3801498798533573	0.3801498798533575	-6.905672917673374e-15	-7.783629326250357e-15
0	0	0.1899277481369698	-0.1899277481369705	0.1728396842641674	0.172839684264169	-0.2702159534535451	-0.2702159534535438	-0.1398094093445801	0.1398094093445703	0.5568388909261045	0.5568388909261046	-1.955240656196641e-15	1.130682226004401e-15	0.08679941552615884	0.0867994155261585	-0.8085669786702044	-0.8085669786702043	-0.5658196777461214	0.5658196777461204	6.669540139984421e-15	6.787879390922138e-15	7.125123549484449e-15	3.338292909779399e-15	0.1863999723893696	-0.1863999723893699	-1	-1
0	0	-0.2828994093514431	0.2828994093514445	-0.0333402749748723	-0.03334027497487534	0.4995993107348746	0.4995993107348753	-0.09647765826066895	0.09647765826068952	-0.2051104284295389	-0.2051104284295388	-1.797182279797511e-15	2.200091240777403e-15	-0.3319822460920657	-0.3319822460920666	-0.5579642244018395	-0.5579642244018228	0.468709928676112	-0.4687099286761118	-6.192401498390994e-15	-2.320007840888687e-15	4.702581542659736e-15	2.35745427133906e-15	0.1138544252633718	-0.113854425263372	-0.690065559342355	-0.6900655593423558
0	0	0.1227165561763461	-0.1227165561763473	-0.164967222114708	-0.1649672221147052	-0.2944674500000533	-0.2944674500000565	-0.02679628655902788	0.02679628655901441	-0.4108753169833572	-0.4108753169833572	6.755532087577616e-15	-1.5586373106987e-15	0.3062934383869043	0.3062934383869049	-0.1549723481715493	-0.1549723481715568	0.09619124273018369	-0.09619124273018449	-6.176312695421733e-16	-7.178297781217179e-16	3.824664533883973e-15	1.569126725311902e-15	-0.362839892084759	0.3628398920847593	-0.1916629694999746	-0.1916629694999911
0	0	0.602314274326081	0.6023142743260826	0.468742859577979	-0.4687428595779831	-0.5916879744470392	0.5916879744470375	-0.3042584558761314	-0.3042584558761091	1	-1	-3.42264681733424e-15	-1.535659856486925e-15	0.1099450253399921	-0.1099450253399917	-1	1	-0.385284438176947	-0.3852844381769464	4.716781993735572e-15	-4.676019683187867e-15	2.931479403216459e-15	-1.170123287963913e-15	0.08034760502109575	0.08034760502109571	-0.4037292330193811	0.4037292330193815
0	0	-0.3967368394837809	-0.3967368394837821	0.09135113263437827	-0.0913511326343746	0.451276317221946	-0.4512763172219476	-0.2939415941542908	-0.2939415941543097	-0.01699391351204914	0.0169939135120493	1.533751652465629e-15	-1.884151245365504e-15	0.09415613524108236	-0.09415613524108125	-0.9660917830793052	0.9660917830793005	0.1292222983718851	0.1292222983718853	-3.234661962627922e-15	-4.860540190416647e-16	1.913604610432966e-15	-1.514277196188594e-15	0.2518744667576803	0.2518744667576804	-0.3900394946089347	0.3900394946089276
0	0	0.1242606782001623	0.1242606782001625	-0.2406949635313408	0.2406949635313398	-0.1739625620647902	0.1739625620647933	-0.1106577305462489	-0.1106577305462385	-0.3348180982287918	0.3348180982287909	1.584486439951769e-15	5.131631440629625e-16	-0.1177865791654591	0.117786579165459	-0.3636964837266684	0.3636964837266617	0.02555172162703289	0.02555172162703333	5.200421161781225e-16	6.750750264467565e-18	3.420059303752536e-15	-1.032461724674041e-15	-0.2404524556037194	-0.2404524556037202	-0.1468349024268034	0.1468349024268139
0	0	-0.5333895159868519	0.5333895159868524	-0.5781192877575493	-0.5781192877575504	0.2141873605825708	0.2141873605825706	0.6504722590106516	-0.6504722590106425	-0.5107713429854077	-0.5107713429854076	0.4767558677936766	-0.4767558677936756	-0.01408173419171033	-0.01408173419170945	0.961555293581087	0.9615552935810826	-0.3007045139088326	0.3007045139088322	7.571813211553464e-15	-2.979331116718352e-15	1	-1	0.07441523895832935	-0.07441523895832937	-0.2868528508316614	-0.2868528508316623
0	0	0.7987118834161667	-0.7987118834161678	0.4311607730921103	0.4311607730921138	-0.33280909526846	-0.3328090952684598	-1.148851801856605e-14	-1.165198879435689e-15	0.4800532117931279	0.4800532117931282	0.3553528430195155	-0.3553528430195186	-0.1895805603673829	-0.189580560367383	-7.801795077567029e-15	-2.331206296873859e-15	0.3326558180862874	-0.3326558180862873	-1.986560883800428e-15	-6.633737259883461e-15	0.7453559924999293	-0.7453559924999318	0.009185410244031907	-0.009185410244031829	5.722933357187879e-17	-1.28520391200878e-15
