-5.000000000000E-01    -1.363049369627E-02    -3.947173534205E-17     +3.055714459074E-02    +1.692665089446E-02    -4.809303847408E-03    -4.166655092593E-02
-4.991666666667E-01    -1.392101812395E-02    -2.433251402534E-07     +3.094523584681E-02    +1.702421772286E-02    -4.906754503335E-03    -4.145814447684E-02
-4.975000000000E-01    -1.445753036093E-02    +6.014238757425E-08     +3.165866817821E-02    +1.720113781728E-02    -5.083812658007E-03    -4.104515508791E-02
-4.958333333333E-01    -1.493382344009E-02    +1.283387151025E-08     +3.229012442382E-02    +1.735630098373E-02    -5.238954202010E-03    -4.063392772506E-02
-4.941666666667E-01    -1.536211756899E-02    +2.398468632145E-08     +3.285557939745E-02    +1.749346182845E-02    -5.376121322097E-03    -4.022558405715E-02
-4.925000000000E-01    -1.575186589747E-02    +1.697899040598E-08     +3.336812356181E-02    +1.761625766434E-02    -5.498914808768E-03    -3.981993421921E-02
-4.908333333333E-01    -1.611080809023E-02    +1.427112142667E-08     +3.383830465780E-02    +1.772749656757E-02    -5.610153205405E-03    -3.941703094685E-02
-4.891666666667E-01    -1.644473336633E-02    +1.139903453299E-08     +3.427404093072E-02    +1.782930756439E-02    -5.711963429147E-03    -3.901685429654E-02
-4.875000000000E-01    -1.675800766302E-02    +9.387612823654E-09     +3.468129127103E-02    +1.792328360800E-02    -5.805938963936E-03    -3.861939775815E-02
-4.858333333333E-01    -1.705391889568E-02    +7.825205136182E-09     +3.506454323634E-02    +1.801062434066E-02    -5.893279291626E-03    -3.822465096686E-02
-4.841666666667E-01    -1.733496661607E-02    +6.645998709532E-09     +3.542720820231E-02    +1.809224158624E-02    -5.974896234363E-03    -3.783260443314E-02
-4.825000000000E-01    -1.760307059260E-02    +5.738003900195E-09     +3.577190802444E-02    +1.816883743184E-02    -6.051491847264E-03    -3.744324855864E-02
-4.808333333333E-01    -1.785972413805E-02    +5.032755361997E-09     +3.610068462569E-02    +1.824096048765E-02    -6.123614723617E-03    -3.705657386968E-02
-4.791666666667E-01    -1.810610525215E-02    +4.476994664610E-09     +3.641515170792E-02    +1.830904645577E-02    -6.191700551490E-03    -3.667257094204E-02
-4.775000000000E-01    -1.834315745682E-02    +4.032716439898E-09     +3.671660481010E-02    +1.837344735328E-02    -6.256101338059E-03    -3.629123039840E-02
-4.758333333333E-01    -1.857164862149E-02    +3.672041371940E-09     +3.700610123771E-02    +1.843445261621E-02    -6.317106512012E-03    -3.591254289309E-02
-4.741666666667E-01    -1.879221389546E-02    +3.374645517154E-09     +3.728451828263E-02    +1.849230438716E-02    -6.374958210587E-03    -3.553649910387E-02
-4.725000000000E-01    -1.900538714223E-02    +3.125620906376E-09     +3.755259577877E-02    +1.854720863654E-02    -6.429862400241E-03    -3.516308972532E-02
-4.708333333333E-01    -1.921162405133E-02    +2.913995200580E-09     +3.781096734620E-02    +1.859934329487E-02    -6.481997008597E-03    -3.479230546420E-02
-4.691666666667E-01    -1.941131921640E-02    +2.731648091293E-09     +3.806018345353E-02    +1.864886423713E-02    -6.531517908477E-03    -3.442413703610E-02
-4.675000000000E-01    -1.960481883084E-02    +2.572532964621E-09     +3.830072855055E-02    +1.869590971971E-02    -6.578563354649E-03    -3.405857516302E-02
-4.658333333333E-01    -1.979243019318E-02    +2.432113961019E-09     +3.853303389253E-02    +1.874060369935E-02    -6.623257302646E-03    -3.369561057162E-02
-4.641666666667E-01    -1.997442888309E-02    +2.306959377937E-09     +3.875748722447E-02    +1.878305834138E-02    -6.665711916899E-03    -3.333523399197E-02
-4.625000000000E-01    -2.015106423088E-02    +2.194447359954E-09     +3.897444016832E-02    +1.882337593744E-02    -6.706029488344E-03    -3.297743615664E-02
