-5.000000000000E-01    -4.222712070790E-01    -7.769093271848E-02    +1.690826701318E-02
-4.991666666667E-01    -4.206069210201E-01    -7.768894388253E-02    +1.639892530236E-02
-4.975000000000E-01    -4.176559013678E-01    -7.769177757812E-02    +1.557211221826E-02
-4.958333333333E-01    -4.150826290120E-01    -7.769118646756E-02    +1.493263604169E-02
-4.941666666667E-01    -4.127289934608E-01    -7.769119269144E-02    +1.440325329716E-02
-4.925000000000E-01    -4.105108163501E-01    -7.769108571043E-02    +1.394154440179E-02
-4.908333333333E-01    -4.083839406172E-01    -7.769104806517E-02    +1.352551642793E-02
-4.891666666667E-01    -4.063258557943E-01    -7.769102098887E-02    +1.314388757267E-02
-4.875000000000E-01    -4.043235496213E-01    -7.769100523597E-02    +1.279015273789E-02
-4.858333333333E-01    -4.023684204100E-01    -7.769099380868E-02    +1.246000808161E-02
-4.841666666667E-01    -4.004540879817E-01    -7.769098519698E-02    +1.215026295130E-02
-4.825000000000E-01    -3.985755107482E-01    -7.769097832388E-02    +1.185839610942E-02
-4.808333333333E-01    -3.967285772024E-01    -7.769097272974E-02    +1.158235162070E-02
-4.791666666667E-01    -3.949098801817E-01    -7.769096810790E-02    +1.132042578023E-02
-4.775000000000E-01    -3.931165656849E-01    -7.769096425103E-02    +1.107119150445E-02
-4.758333333333E-01    -3.913462208582E-01    -7.769096100252E-02    +1.083344230376E-02
-4.741666666667E-01    -3.895967876095E-01    -7.769095824242E-02    +1.060614908409E-02
-4.725000000000E-01    -3.878664952615E-01    -7.769095587750E-02    +1.038842646960E-02
-4.708333333333E-01    -3.861538078492E-01    -7.769095383500E-02    +1.017950644877E-02
-4.691666666667E-01    -3.844573827221E-01    -7.769095205782E-02    +9.978717673651E-03
-4.675000000000E-01    -3.827760378466E-01    -7.769095050084E-02    +9.785469109534E-03
-4.658333333333E-01    -3.811087257965E-01    -7.769094912817E-02    +9.599237029083E-03
-4.641666666667E-01    -3.794545128977E-01    -7.769094791098E-02    +9.419554583902E-03
-4.625000000000E-01    -3.778125623645E-01    -7.769094682597E-02    +9.246003372023E-03
-4.608333333333E-01    -3.761821205477E-01    -7.769094585411E-02    +9.078206561249E-03
-4.591666666667E-01    -3.745625056248E-01    -7.769094497978E-02    +8.915823234311E-03
-4.575000000000E-01    -3.729530982258E-01    -7.769094419001E-02    +8.758543701113E-03
-4.558333333333E-01    -3.713533336010E-01    -7.769094347397E-02    +8.606085582591E-03
-4.541666666667E-01    -3.697626950303E-01    -7.769094282257E-02    +8.458190515181E-03
-4.525000000000E-01    -3.681807082387E-01    -7.769094222809E-02    +8.314621358388E-03
-4.508333333333E-01    -3.666069366334E-01    -7.769094168398E-02    +8.175159813358E-03
-4.491666666667E-01    -3.650409772182E-01    -7.769094118462E-02    +8.039604379716E-03
-4.475000000000E-01    -3.634824570673E-01    -7.769094072515E-02    +7.907768592778E-03
-4.458333333333E-01    -3.619310302683E-01    -7.769094030139E-02    +7.779479494746E-03
-4.441666666667E-01    -3.603863752576E-01    -7.769093990969E-02    +7.654576302426E-03
-4.425000000000E-01    -3.588481924879E-01    -7.769093954687E-02    +7.532909240979E-03
-4.408333333333E-01    -3.573162023780E-01    -7.769093921013E-02    +7.414338518756E-03
-4.391666666667E-01    -3.557901435037E-01    -7.769093889701E-02    +7.298733422656E-03
