0	0	0	0	0	0	0	0	0	0	0	0.346077563598737	0	-0.3460775635987377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4.296490782954065e-16	0	-5.930318067572074e-16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	4.146675808808352e-15	0	-2.336121310886219e-15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	-1	0.5379317374436168	0	-0.5379317374436173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3076734185848028	0	-0.3076734185848031	0	-9.633331143142054e-15	0	9.653472440636513e-15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4198426223106991	0	-0.4198426223106992	0	0	-0.8984913455953009	0	0.8984913455953006	0.04299679324852265	0	0.04299679324849812	0	-2.821956598758922e-14	0	7.540109463698817e-16	0	-0.08707508412853063	0	-0.08707508412853056	0	1	0	1	0	0	0	0	0	0	5.715453457723754e-16	1	-2.820492397675786e-16
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.5079729199772254	0	0.5079729199772262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.07711665839715967	0	-0.07711665839715967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	1	0	0	0
0	0	0	0	0	0	0	0	0	0	0	-0.244713792037186	0	0.2447137920371864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.369678177995188e-16	0	3.884829404019495e-16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.7071067811865481	0	-0.7071067811865483	0	-2.932562666346049e-15	0	1.6511939719378e-15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.7071067811865475	0	0.7071067811865475	-0.3803751793618433	0	0.3803751793618436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.217557960672161	0	0.2175579606721615	0	6.81179377695376e-15	0	-6.826035826437707e-15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.2968735652670378	0	0.296873565267038	0	0	0.6353293233078628	0	-0.6353293233078632	-0.03040332407530633	0	-0.03040332407528899	0	1.99542464719656e-14	0	-5.331662532460997e-16	0	0.06157138245967311	0	0.06157138245967309	0	-0.7071067811865472-1.414184267008158e-24i	0	-0.7071067811865472+1.414184267008158e-24i	0	0	0	0	0	0	-2.79033478119513e-16	0	1.971867703222899e-16
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.508456611357501e-16	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.6821333145150782	0	0.6821333145150801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.3149031943801104	0	-0.314903194380111	0	0.2734431116670792	0	-0.2734431116670797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.4622175096696017	0	0.4622175096696016	-0.7912431695708515	0	0.7912431695708509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.09891810597212464	0	0.09891810597212423	0	-0.05406171736325838	0	0.05406171736325879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.3704104205286526	0	0.3704104205286528	0	0	-1	0	1	-0.02271531102243144	0	-0.0227153110224163	0	-0.003812039538493186	0	0.003812039538509841	0	0.06896859682645605	0	0.06896859682645599	0	-0.7071067811865476-1.665194237808564e-24i	0	-0.7071067811865476+1.665194237808564e-24i	0	0	0	0	0	0	-1	0	0.9999999999999994
0	0	0	0	0	0	0	0	0	0	0	1	0	-0.9999999999999996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6821333145150789	0	-0.6821333145150792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.3149031943801103	0	-0.3149031943801111	0	-0.2734431116670822	0	0.2734431116670822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.4622175096696021	0	0.462217509669602	-0.7912431695708511	0	0.7912431695708504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.09891810597212711	0	0.0989181059721273	0	0.05406171736326462	0	-0.05406171736326503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.3704104205286519	0	0.3704104205286524	0	0	-0.9999999999999997	0	0.9999999999999994	-0.02271531102245087	0	-0.02271531102244017	0	0.003812039538523287	0	-0.003812039538510853	0	0.06896859682645633	0	0.06896859682645624	0	-0.7071067811865476-2.221798345029505e-24i	0	-0.7071067811865476+2.221798345029505e-24i	0	0	0	0	0	0	0.9999999999999993	0	-1
0	0	0	0	0	0	0	0	0	0	0	-0.8232344315571898	0	-0.8232344315571889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.963808736845198e-17	0	-2.336988535412699e-16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3599517810926441	0	-0.3599517810926441	0	-1.086883554585756e-15	0	-5.345781317674385e-16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.08184353611838835	0	-0.08184353611838831	-0.4605399034664655	0	-0.4605399034664646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1632431230523433	0	0.1632431230523443	0	5.129222596420377e-15	0	5.17925983011611e-15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.1192546661201427	0	-0.1192546661201428	0	0	0.3664462452806893	0	0.3664462452806898	-0.01437931087625173	0	0.01437931087624346	0	9.440864850420437e-15	0	2.951191547569284e-16	0	-0.01565795353755261	0	0.01565795353755236	0	1.467747949440998e-16-3.157375490902991e-09i	0	1.467747949440998e-16+3.157375490902991e-09i	0	0	0	0	0	0	3.399677012691014e-16	0	3.754847566671772e-16
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.7071067811865477	0	-0.7071067811865476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.7071067811865476	0	0.7071067811865467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3591910963750276	0	-0.3591910963750282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05452971209507811	0	0.05452971209507811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.7129419309985682	0	0.712941930998567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9999999999999973	0	0.9999999999999984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.3117273865636867	0	0.3117273865636863	0	0.6793217885326973	0	0.6793217885326972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07087858141407329	0	0.07087858141407331	0.3988392558583927	0	0.3988392558583921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.1413726915564431	0	-0.141372691556444	0	-0.1936395288128819	0	-0.1936395288128822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1032775703798748	0	0.1032775703798747	0	0	-0.3173517575345005	0	-0.3173517575345005	0.01245284850779538	0	-0.01245284850779889	0	-0.01852446443752047	0	-0.01852446443752371	0	0.01356018553479754	0	-0.01356018553479772	0	-2.055686563381937e-16-1.822911589605567e-09i	0	-2.055686563381937e-16+1.822911589605567e-09i	0	0	0	0	0	0	0.4849357075154967	0	0.4849357075154959
