0	0	1	0	1	1	0	0	0.02669302006547319	-0.02669302006547306	0	0	0	0	-2.82591601224608e-13	1.529697671556937e-13	-0.0111660969253142	0.01116609692523009	0	0	-0.2262853008461147	-0.2262853008461161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.36461975005816e-14	7.307699970816301e-15	0.1141049804468469	0.1141049804468452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5357343594845073	-0.5357343594845086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.388121735013634e-14	0	0	1.171279290078466e-15	0	0.4882038067894549	0.4882038067894512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.41024192844927	-0.4102419284492683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.54560696992443e-15	-1.928273667292313e-15	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4370556814158869	0.4370556814158857	0	0	0	0	0	0	0	0	0	0	0	0	7.056055742612343e-15	8.068882964186373e-16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.8855245732915044	0.8855245732915055	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.25671218045586e-16	0	0	4.922592562887801e-16	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	0	-1	0	0	-0.004588283566085946	0.004588283566085919	0	0	0	0	0	0	0	0	0	0	0.07237485562884899	0.07237485562884893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3514401785865762	-0.3514401785865768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.8494746808079419	-0.8494746808079423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	-0.7071067811865467	-0.7071067811865471	0	0	-0.01887481549864464	0.01887481549864453	0	0	0	0	1.998224375322849e-13	-1.08165981648406e-13	0.007895622855275924	-0.007895622855216448	0	0	0.1600078707111255	0.1600078707111265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9.649322814140631e-15	-5.167344110196228e-15	-0.08068440544112385	-0.08068440544112256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.3788213985061264	0.3788213985061273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.814710460762349e-15	0	0	-8.282240857823228e-16	0	-0.3452122223819104	-0.3452122223819075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2900848495335247	0.2900848495335235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.092475987416709e-15	1.323560915969504e-15	-0.7071067811865465	-0.7071067811865469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.3090450360852817	-0.3090450360852809	0	0	0	0	0	0	0	0	0	0	0	0	-5.041307790054857e-15	-6.886651689958869e-16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7071067811865464	0.7071067811865474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6261604306817472	-0.6261604306817475	0	0	0	0	0	0	0	0	0	0	0	0	0	1.434638161989636e-16	0	0	-1.291427250134654e-16	0
0	0	0	6.907090846837324e-16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	-0.707106781186547	-0.7071067811865474	0	0	-0.02065267257784617	0.02065267257784572	0	0	0	0	-0.0007305796689492047	0.0007305796690327674	0.006476350319309272	-0.006476350319266051	0	0	0.1859742761877361	0.1859742761877367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01421262593068684	0.01421262593069017	-0.05036733386607144	-0.05036733386607053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.5127073569381891	0.5127073569381895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1007063674796571	0	0	-0.1007063674796566	0	-0.1268952059701861	-0.1268952059701834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8597821622782255	0.8597821622782271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.3444949303886112	-0.3444949303886109	-0.3287231929614675	-0.3287231929614692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0.7460597615690431	0.7460597615690461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4538798931733533	0.4538798931733535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.9999999999999986	0	0	-0.9999999999999996	0
0	0	0	0	-0.7071067811865466	-0.7071067811865467	0	0	-0.02065267257784538	0.02065267257784563	0	0	0	0	0.0007305796692772371	-0.0007305796692103953	0.006476350319284922	-0.006476350319230724	0	0	0.1859742761877353	0.1859742761877369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.01421262593069888	-0.01421262593069655	-0.05036733386607387	-0.0503673338660736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.5127073569381891	0.5127073569381885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.1007063674796497	0	0	0.1007063674796556	0	-0.1268952059701861	-0.1268952059701826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8597821622782251	0.859782162278226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3444949303886118	0.3444949303886125	-0.328723192961467	-0.3287231929614692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9999999999999988	1	0	0	0	0	0	0	0	0	0	0	0	0	-0.7460597615690465	-0.7460597615690474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.453879893173353	0.4538798931733535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.999999999999999	0.9999999999999996	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
0	0	0	0	9.715208715047808e-10	-9.715206021239361e-10	0	0	-0.004165526647471853	-0.004165526647471854	0	0	0	0	-7.607174064696422e-14	-4.118949686922953e-14	-0.003005018689915776	-0.003005018689893139	0	0	0.04884311048138142	-0.04884311048138136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.928436687312021e-15	-3.17933084421849e-15	0.04983786016320649	-0.04983786016320516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.1945574020920824	-0.1945574020920819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.677284562610977e-15	0	0	4.295984942157229e-16	0	0.2696834872120674	-0.2696834872120685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5730440556026604	-0.5730440556026625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-8.640376305497391e-16	7.316916872779474e-16	0.3090644796829297	-0.3090644796829272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7853696110404736	-0.7853696110404738	0	0	0	0	0	0	0	0	0	0	0	0	2.134259820881183e-15	2.92046161488021e-16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.07343778762803346	0.07343778762803389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.3294404750806648	-0.3294404750806649	0	0	0	0	0	0	0	0	0	0	0	0	0	3.223519579923235e-16	0	0	5.692696466288915e-16	0
0	0	0	0	0	0	0.003244406423586166	-0.003244406423586148	0	0	0	0	0	0	0	0	0	0	-0.0511767512025565	-0.05117675120255651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.2485057334599793	0.2485057334599798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6006693072455738	0.6006693072455739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7071067811865475	0.7071067811865471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7071067811865474	-0.7071067811865468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	5.609076657699239e-10	-5.609077293792942e-10	0	0	0.003607451896852148	0.003607451896851717	0	0	0	0	0.004018846947138421	0.004018846947154894	0.002602422524247067	0.002602422524197409	0	0	-0.04229937447672809	0.04229937447672762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.06071386281772951	0.06071386281773056	-0.04316085297159706	0.04316085297159682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1684916527060465	0.168491652706046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3246481066638836	0	0	0.3246481066638999	0	-0.2335527509068273	0.233552750906828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.4962707096395682	0.4962707096395701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7783740487630646	-0.7783740487630646	-0.2676576908128364	0.267657690812834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.6801500345213545	0.6801500345213543	0	0	0	0	0	0	0	0	0	0	0	0	-1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06359898968360397	-0.06359898968360411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2853038204546695	0.2853038204546697	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.4444030019441397	0	0	0.4444030019441399	0
