#x points: 24 #c points: 160
xloc: cloc: weight: f
values below 10e-5 have been chopped
0.04 -7.99822 0.0045798 0
0.04 -7.9906 0.0106541 0
0.04 -7.97691 0.0167213 0
0.04 -7.95717 0.0227637 0
0.04 -7.93139 0.0287716 0
0.04 -7.89964 0.0347358 0
0.04 -7.86194 0.0406471 0
0.04 -7.81836 0.0464965 0
0.04 -7.76897 0.052275 0
0.04 -7.71384 0.057974 0
0.04 -7.65305 0.0635847 0
0.04 -7.5867 0.0690986 0
0.04 -7.51489 0.0745073 0
0.04 -7.43773 0.0798024 0
0.04 -7.35533 0.0849761 0
0.04 -7.26782 0.0900204 0
0.04 -7.17533 0.0949275 0
0.04 -7.07801 0.0996901 0
0.04 -6.976 0.104301 0
0.04 -6.86946 0.108753 0
0.04 -6.75855 0.113039 0
0.04 -6.64344 0.117153 0
0.04 -6.5243 0.121089 0
0.04 -6.40132 0.124841 0
0.04 -6.27469 0.128402 0
0.04 -6.14458 0.131768 0
0.04 -6.01122 0.134933 0
0.04 -5.87479 0.137892 0
0.04 -5.7355 0.140642 0
0.04 -5.59357 0.143178 0
0.04 -5.44922 0.145495 0
0.04 -5.30266 0.147591 0
0.04 -5.15411 0.149462 0
0.04 -5.00381 0.151105 0
0.04 -4.85198 0.152519 0
0.04 -4.69885 0.1537 0
0.04 -4.54466 0.154647 0
0.04 -4.38963 0.155359 -0.000012745
0.04 -4.23402 0.155834 -0.000028799
0.04 -4.07805 0.156071 -0.0000607975
0.04 -3.92195 0.156071 -0.000121157
0.04 -3.76598 0.155834 -0.000229177
0.04 -3.61037 0.155359 -0.000412708
0.04 -3.45534 0.154647 -0.000708552
0.04 -3.30115 0.1537 -0.00116008
0.04 -3.14802 0.152519 -0.00181014
0.04 -2.99619 0.151105 -0.00268747
0.04 -2.84589 0.149462 -0.00378554
0.04 -2.69734 0.147591 -0.00503465
0.04 -2.55078 0.145495 -0.0062707
0.04 -2.40643 0.143178 -0.00720683
0.04 -2.2645 0.140642 -0.00741645
0.04 -2.12521 0.137892 -0.00633646
0.04 -1.98878 0.134933 -0.00329707
0.04 -1.85542 0.131768 0.00242008
0.04 -1.72531 0.128402 0.0115005
0.04 -1.59868 0.124841 0.024504
0.04 -1.4757 0.121089 0.0417758
0.04 -1.35656 0.117153 0.0633791
0.04 -1.24145 0.113039 0.0890621
0.04 -1.13054 0.108753 0.118266
0.04 -1.024 0.104301 0.150174
0.04 -0.92199 0.0996901 0.18379
0.04 -0.824669 0.0949275 0.218032
0.04 -0.732183 0.0900204 0.251834
0.04 -0.644674 0.0849761 0.284232
0.04 -0.562274 0.0798024 0.314426
0.04 -0.48511 0.0745073 0.341823
0.04 -0.413298 0.0690986 0.366048
0.04 -0.346948 0.0635847 0.386936
0.04 -0.28616 0.057974 0.404509
0.04 -0.231029 0.052275 0.418935
0.04 -0.181637 0.0464965 0.430489
0.04 -0.13806 0.0406471 0.439514
0.04 -0.100363 0.0347358 0.446381
0.04 -0.0686057 0.0287716 0.451458
0.04 -0.0428348 0.0227637 0.455087
0.04 -0.0230898 0.0167213 0.457564
0.04 -0.00940054 0.0106541 0.459124
0.04 -0.00178471 0.0045798 0.459936
0.04 0.00178471 0.0045798 0.460655
0.04 0.00940054 0.0106541 0.462859
0.04 0.0230898 0.0167213 0.466509
0.04 0.0428348 0.0227637 0.471099
0.04 0.0686057 0.0287716 0.475976
0.04 0.100363 0.0347358 0.480383
0.04 0.13806 0.0406471 0.483512
0.04 0.181637 0.0464965 0.484537
0.04 0.231029 0.052275 0.482639
0.04 0.28616 0.057974 0.477046
0.04 0.346948 0.0635847 0.467057
0.04 0.413298 0.0690986 0.452099
0.04 0.48511 0.0745073 0.431773
0.04 0.562274 0.0798024 0.405919
0.04 0.644674 0.0849761 0.374669
0.04 0.732183 0.0900204 0.338493
0.04 0.824669 0.0949275 0.298218
0.04 0.92199 0.0996901 0.255016
0.04 1.024 0.104301 0.210346
0.04 1.13054 0.108753 0.165859
0.04 1.24145 0.113039 0.123265
0.04 1.35656 0.117153 0.0841751
0.04 1.4757 0.121089 0.049948
0.04 1.59868 0.124841 0.0215541
0.04 1.72531 0.128402 -0.000511106
0.04 1.85542 0.131768 -0.0162531
0.04 1.98878 0.134933 -0.0261391
0.04 2.12521 0.137892 -0.0310011
0.04 2.2645 0.140642 -0.0318998
0.04 2.40643 0.143178 -0.0299756
0.04 2.55078 0.145495 -0.0263132
0.04 2.69734 0.147591 -0.0218382
0.04 2.84589 0.149462 -0.017258
0.04 2.99619 0.151105 -0.0130465
0.04 3.14802 0.152519 -0.0094652
0.04 3.30115 0.1537 -0.00660619
0.04 3.45534 0.154647 -0.00444431
0.04 3.61037 0.155359 -0.00288683
0.04 3.76598 0.155834 -0.0018133
0.04 3.92195 0.156071 -0.00110304
0.04 4.07805 0.156071 -0.000650757
0.04 4.23402 0.155834 -0.000372912
0.04 4.38963 0.155359 -0.000207887
0.04 4.54466 0.154647 -0.000112924
0.04 4.69885 0.1537 -0.0000598728
0.04 4.85198 0.152519 -0.000031041
0.04 5.00381 0.151105 -0.0000157663
0.04 5.15411 0.149462 0
0.04 5.30266 0.147591 0
0.04 5.44922 0.145495 0
0.04 5.59357 0.143178 0
0.04 5.7355 0.140642 0
0.04 5.87479 0.137892 0
0.04 6.01122 0.134933 0
0.04 6.14458 0.131768 0
0.04 6.27469 0.128402 0
0.04 6.40132 0.124841 0
0.04 6.5243 0.121089 0
0.04 6.64344 0.117153 0
0.04 6.75855 0.113039 0
0.04 6.86946 0.108753 0
0.04 6.976 0.104301 0
0.04 7.07801 0.0996901 0
0.04 7.17533 0.0949275 0
0.04 7.26782 0.0900204 0
0.04 7.35533 0.0849761 0
0.04 7.43773 0.0798024 0
0.04 7.51489 0.0745073 0
0.04 7.5867 0.0690986 0
0.04 7.65305 0.0635847 0
0.04 7.71384 0.057974 0
0.04 7.76897 0.052275 0
0.04 7.81836 0.0464965 0
0.04 7.86194 0.0406471 0
0.04 7.89964 0.0347358 0
0.04 7.93139 0.0287716 0
0.04 7.95717 0.0227637 0
0.04 7.97691 0.0167213 0
0.04 7.9906 0.0106541 0
0.04 7.99822 0.0045798 0
0.08 -7.99822 0.0045798 0
0.08 -7.9906 0.0106541 0
0.08 -7.97691 0.0167213 0
0.08 -7.95717 0.0227637 0
0.08 -7.93139 0.0287716 0
0.08 -7.89964 0.0347358 0
0.08 -7.86194 0.0406471 0
0.08 -7.81836 0.0464965 0
0.08 -7.76897 0.052275 0
0.08 -7.71384 0.057974 0
