-5.000000000000E-01    -6.090975029582E-01    +1.031634308015E-09     +6.453261049512E-01    +3.622860199297E-02    -3.622860199297E-02    +7.213899682110E-01
-4.991666666667E-01    -6.067153685188E-01    +1.134150265549E-06     +6.427683217643E-01    +3.605295324547E-02    -3.605338137832E-02    +7.213868266317E-01
-4.975000000000E-01    -6.022199179964E-01    -3.258684086578E-07     +6.379386455750E-01    +3.571872757862E-02    -3.571859806695E-02    +7.213908442526E-01
-4.958333333333E-01    -5.980800010381E-01    -9.495830905589E-08     +6.334810172462E-01    +3.540101620801E-02    -3.540097727349E-02    +7.213902109084E-01
-4.941666666667E-01    -5.942214203217E-01    -1.405173207400E-07     +6.293195262654E-01    +3.509810594373E-02    -3.509804968878E-02    +7.213903415313E-01
-4.925000000000E-01    -5.905854334729E-01    -1.003978402860E-07     +6.253924214354E-01    +3.480698796246E-02    -3.480694769676E-02    +7.213902353223E-01
-4.908333333333E-01    -5.871244702083E-01    -8.225913354796E-08     +6.216500627232E-01    +3.452559251485E-02    -3.452555948009E-02    +7.213901887677E-01
-4.891666666667E-01    -5.838029874947E-01    -6.464087091446E-08     +6.180553013133E-01    +3.425231381864E-02    -3.425228780296E-02    +7.213901427935E-01
-4.875000000000E-01    -5.805943020309E-01    -5.213287011891E-08     +6.145802762741E-01    +3.398597424318E-02    -3.398595321125E-02    +7.213901102410E-01
-4.858333333333E-01    -5.774784071735E-01    -4.251338488468E-08     +6.112040969501E-01    +3.372568977660E-02    -3.372567258279E-02    +7.213900851499E-01
-4.841666666667E-01    -5.744401764807E-01    -3.526856776811E-08     +6.079109664663E-01    +3.347078998560E-02    -3.347077568506E-02    +7.213900662337E-01
-4.825000000000E-01    -5.714680651325E-01    -2.971699985948E-08     +6.046888212417E-01    +3.322075610926E-02    -3.322074402788E-02    +7.213900517114E-01
-4.808333333333E-01    -5.685531578881E-01    -2.542487249692E-08     +6.015283363455E-01    +3.297517845737E-02    -3.297516809279E-02    +7.213900404592E-01
-4.791666666667E-01    -5.656884793984E-01    -2.206049442467E-08     +5.984222056665E-01    +3.273372626814E-02    -3.273371724983E-02    +7.213900316158E-01
-4.775000000000E-01    -5.628684932561E-01    -1.938635267797E-08     +5.953646198561E-01    +3.249612659998E-02    -3.249611865185E-02    +7.213900245653E-01
-4.758333333333E-01    -5.600887378881E-01    -1.722870388071E-08     +5.923508873464E-01    +3.226214945832E-02    -3.226214237353E-02    +7.213900188574E-01
-4.741666666667E-01    -5.573455611911E-01    -1.546098796241E-08     +5.893771584717E-01    +3.203159728053E-02    -3.203159090274E-02    +7.213900141643E-01
-4.725000000000E-01    -5.546359265322E-01    -1.399051181204E-08     +5.864402239847E-01    +3.180429745254E-02    -3.180429166247E-02    +7.213900102458E-01
-4.708333333333E-01    -5.519572703523E-01    -1.274914888882E-08     +5.835373672923E-01    +3.158009694002E-02    -3.158009164567E-02    +7.213900069254E-01
-4.691666666667E-01    -5.493073971445E-01    -1.168656246843E-08     +5.806662555411E-01    +3.135885839666E-02    -3.135885352621E-02    +7.213900040728E-01
-4.675000000000E-01    -5.466844015454E-01    -1.076533575515E-08     +5.778248588527E-01    +3.114045730737E-02    -3.114045280401E-02    +7.213900015911E-01
-4.658333333333E-01    -5.440866101426E-01    -9.957454079124E-09     +5.750113900023E-01    +3.092477985972E-02    -3.092477567790E-02    +7.213899994074E-01
-4.641666666667E-01    -5.415125376574E-01    -9.241766431802E-09     +5.722242589881E-01    +3.071172133065E-02    -3.071171743335E-02    +7.213899974670E-01
-4.625000000000E-01    -5.389608536445E-01    -8.602149765927E-09     +5.694620384850E-01    +3.050118484050E-02    -3.050118119716E-02    +7.213899957279E-01
-4.608333333333E-01    -5.364303569177E-01    -8.026181141755E-09     +5.667234372890E-01    +3.029308037129E-02    -3.029307695635E-02    +7.213899941577E-01
-4.591666666667E-01    -5.339199556797E-01    -7.504173977775E-09     +5.640072796572E-01    +3.008732397746E-02    -3.008732076929E-02    +7.213899927311E-01
-4.575000000000E-01    -5.314286518868E-01    -7.028478409658E-09     +5.613124890255E-01    +2.988383713872E-02    -2.988383411875E-02    +7.213899914282E-01
-4.558333333333E-01    -5.289555287816E-01    -6.592971520937E-09     +5.586380750010E-01    +2.968254621948E-02    -2.968254337161E-02    +7.213899902329E-01
-4.541666666667E-01    -5.264997408131E-01    -6.192684813923E-09     +5.559831228229E-01    +2.948338200974E-02    -2.948337931987E-02    +7.213899891321E-01
-4.525000000000E-01    -5.240605053737E-01    -5.823531617515E-09     +5.533467847033E-01    +2.928627932959E-02    -2.928627678527E-02    +7.213899881151E-01
-4.508333333333E-01    -5.216370959324E-01    -5.482104655462E-09     +5.507282726166E-01    +2.909117668416E-02    -2.909117427430E-02    +7.213899871727E-01
-4.491666666667E-01    -5.192288362549E-01    -5.165527768729E-09     +5.481268522144E-01    +2.889801595954E-02    -2.889801367422E-02    +7.213899862974E-01
-4.475000000000E-01    -5.168350954783E-01    -4.871344547736E-09     +5.455418376309E-01    +2.870674215264E-02    -2.870673998291E-02    +7.213899854827E-01
-4.458333333333E-01    -5.144552838684E-01    -4.597434630193E-09     +5.429725869979E-01    +2.851730312952E-02    -2.851730106729E-02    +7.213899847229E-01
-4.441666666667E-01    -5.120888491284E-01    -4.341950423517E-09     +5.404184985365E-01    +2.832964940804E-02    -2.832964744597E-02    +7.213899840131E-01
-4.425000000000E-01    -5.097352731592E-01    -4.103269030230E-09     +5.378790071208E-01    +2.814373396159E-02    -2.814373209296E-02    +7.213899833489E-01
