#x points: 9 #c points: 40
xloc: cloc: weight: f
values below 10e-5 have been chopped
0.1 -7.97251 0.070456 0
0.1 -7.85589 0.162406 0
0.1 -7.64894 0.250688 0
0.1 -7.35647 0.333107 0
0.1 -6.98533 0.40772 0
0.1 -6.54421 0.472778 0
0.1 -6.04347 0.526755 0
0.1 -5.49482 0.568384 0
0.1 -4.91114 0.596692 0.0000257701
0.1 -4.30611 0.611014 0.000314223
0.1 -3.69389 0.611014 0.00257317
0.1 -3.08886 0.596692 0.0130879
0.1 -2.50518 0.568384 0.0387227
0.1 -1.95653 0.526755 0.0596634
0.1 -1.45579 0.472778 0.0220745
0.1 -1.01467 0.40772 -0.0918444
0.1 -0.643532 0.333107 -0.224736
0.1 -0.351062 0.250688 -0.314476
0.1 -0.144112 0.162406 -0.351239
0.1 -0.0274856 0.070456 -0.358762
0.1 0.0274856 0.070456 0.43852
0.1 0.144112 0.162406 0.430203
0.1 0.351062 0.250688 0.389496
0.1 0.643532 0.333107 0.289602
0.1 1.01467 0.40772 0.139529
0.1 1.45579 0.472778 0.0055782
0.1 1.95653 0.526755 -0.0478956
0.1 2.50518 0.568384 -0.0352621
0.1 3.08886 0.596692 -0.0124116
0.1 3.69389 0.611014 -0.00248627
0.1 4.30611 0.611014 -0.000306716
0.1 4.91114 0.596692 -0.0000253082
0.1 5.49482 0.568384 0
0.1 6.04347 0.526755 0
0.1 6.54421 0.472778 0
0.1 6.98533 0.40772 0
0.1 7.35647 0.333107 0
0.1 7.64894 0.250688 0
0.1 7.85589 0.162406 0
0.1 7.97251 0.070456 0
0.2 -7.97251 0.070456 0
0.2 -7.85589 0.162406 0
0.2 -7.64894 0.250688 0
0.2 -7.35647 0.333107 0
0.2 -6.98533 0.40772 0
0.2 -6.54421 0.472778 0
0.2 -6.04347 0.526755 0
0.2 -5.49482 0.568384 0
0.2 -4.91114 0.596692 0.0000257701
0.2 -4.30611 0.611014 0.000314223
0.2 -3.69389 0.611014 0.00257317
0.2 -3.08886 0.596692 0.0130879
0.2 -2.50518 0.568384 0.0387227
0.2 -1.95653 0.526755 0.0596634
0.2 -1.45579 0.472778 0.0220745
0.2 -1.01467 0.40772 -0.0918444
0.2 -0.643532 0.333107 -0.224736
0.2 -0.351062 0.250688 -0.314476
0.2 -0.144112 0.162406 -0.351239
0.2 -0.0274856 0.070456 -0.358762
0.2 0.0274856 0.070456 0.43852
0.2 0.144112 0.162406 0.430203
0.2 0.351062 0.250688 0.389496
0.2 0.643532 0.333107 0.289602
0.2 1.01467 0.40772 0.139529
0.2 1.45579 0.472778 0.0055782
0.2 1.95653 0.526755 -0.0478956
0.2 2.50518 0.568384 -0.0352621
0.2 3.08886 0.596692 -0.0124116
0.2 3.69389 0.611014 -0.00248627
0.2 4.30611 0.611014 -0.000306716
0.2 4.91114 0.596692 -0.0000253082
0.2 5.49482 0.568384 0
0.2 6.04347 0.526755 0
0.2 6.54421 0.472778 0
0.2 6.98533 0.40772 0
0.2 7.35647 0.333107 0
0.2 7.64894 0.250688 0
0.2 7.85589 0.162406 0
0.2 7.97251 0.070456 0
0.3 -7.97251 0.070456 0
0.3 -7.85589 0.162406 0
0.3 -7.64894 0.250688 0
0.3 -7.35647 0.333107 0
0.3 -6.98533 0.40772 0
0.3 -6.54421 0.472778 0
0.3 -6.04347 0.526755 0
0.3 -5.49482 0.568384 0
0.3 -4.91114 0.596692 0.0000257701
0.3 -4.30611 0.611014 0.000314223
0.3 -3.69389 0.611014 0.00257317
0.3 -3.08886 0.596692 0.0130879
0.3 -2.50518 0.568384 0.0387227
0.3 -1.95653 0.526755 0.0596634
0.3 -1.45579 0.472778 0.0220745
0.3 -1.01467 0.40772 -0.0918444
0.3 -0.643532 0.333107 -0.224736
0.3 -0.351062 0.250688 -0.314476
0.3 -0.144112 0.162406 -0.351239
0.3 -0.0274856 0.070456 -0.358762
0.3 0.0274856 0.070456 0.43852
0.3 0.144112 0.162406 0.430203
0.3 0.351062 0.250688 0.389496
0.3 0.643532 0.333107 0.289602
0.3 1.01467 0.40772 0.139529
0.3 1.45579 0.472778 0.0055782
0.3 1.95653 0.526755 -0.0478956
0.3 2.50518 0.568384 -0.0352621
0.3 3.08886 0.596692 -0.0124116
0.3 3.69389 0.611014 -0.00248627
0.3 4.30611 0.611014 -0.000306716
0.3 4.91114 0.596692 -0.0000253082
0.3 5.49482 0.568384 0
0.3 6.04347 0.526755 0
0.3 6.54421 0.472778 0
0.3 6.98533 0.40772 0
0.3 7.35647 0.333107 0
0.3 7.64894 0.250688 0
0.3 7.85589 0.162406 0
0.3 7.97251 0.070456 0
0.4 -7.97251 0.070456 0
0.4 -7.85589 0.162406 0
0.4 -7.64894 0.250688 0
0.4 -7.35647 0.333107 0
0.4 -6.98533 0.40772 0
0.4 -6.54421 0.472778 0
0.4 -6.04347 0.526755 0
0.4 -5.49482 0.568384 0
0.4 -4.91114 0.596692 0.0000257701
0.4 -4.30611 0.611014 0.000314223
0.4 -3.69389 0.611014 0.00257317
0.4 -3.08886 0.596692 0.0130879
0.4 -2.50518 0.568384 0.0387227
0.4 -1.95653 0.526755 0.0596634
0.4 -1.45579 0.472778 0.0220745
0.4 -1.01467 0.40772 -0.0918444
0.4 -0.643532 0.333107 -0.224736
0.4 -0.351062 0.250688 -0.314476
0.4 -0.144112 0.162406 -0.351239
0.4 -0.0274856 0.070456 -0.358762
0.4 0.0274856 0.070456 0.43852
0.4 0.144112 0.162406 0.430203
0.4 0.351062 0.250688 0.389496
0.4 0.643532 0.333107 0.289602
0.4 1.01467 0.40772 0.139529
0.4 1.45579 0.472778 0.0055782
0.4 1.95653 0.526755 -0.0478956
0.4 2.50518 0.568384 -0.0352621
0.4 3.08886 0.596692 -0.0124116
0.4 3.69389 0.611014 -0.00248627
0.4 4.30611 0.611014 -0.000306716
0.4 4.91114 0.596692 -0.0000253082
0.4 5.49482 0.568384 0
0.4 6.04347 0.526755 0
0.4 6.54421 0.472778 0
0.4 6.98533 0.40772 0
0.4 7.35647 0.333107 0
0.4 7.64894 0.250688 0
0.4 7.85589 0.162406 0
0.4 7.97251 0.070456 0
0.5 -7.97251 0.070456 0
0.5 -7.85589 0.162406 0
0.5 -7.64894 0.250688 0
0.5 -7.35647 0.333107 0
0.5 -6.98533 0.40772 0
0.5 -6.54421 0.472778 0
0.5 -6.04347 0.526755 0
0.5 -5.49482 0.568384 0
0.5 -4.91114 0.596692 0.0000257701
0.5 -4.30611 0.611014 0.000314223
0.5 -3.69389 0.611014 0.00257317
0.5 -3.08886 0.596692 0.0130879
0.5 -2.50518 0.568384 0.0387227
0.5 -1.95653 0.526755 0.0596634
0.5 -1.45579 0.472778 0.0220745
0.5 -1.01467 0.40772 -0.0918444
0.5 -0.643532 0.333107 -0.224736
0.5 -0.351062 0.250688 -0.314476
0.5 -0.144112 0.162406 -0.351239
0.5 -0.0274856 0.070456 -0.358762
0.5 0.0274856 0.070456 0.43852
0.5 0.144112 0.162406 0.430203
0.5 0.351062 0.250688 0.389496
0.5 0.643532 0.333107 0.289602
0.5 1.01467 0.40772 0.139529
0.5 1.45579 0.472778 0.0055782
0.5 1.95653 0.526755 -0.0478956
0.5 2.50518 0.568384 -0.0352621
0.5 3.08886 0.596692 -0.0124116
0.5 3.69389 0.611014 -0.00248627
0.5 4.30611 0.611014 -0.000306716
0.5 4.91114 0.596692 -0.0000253082
0.5 5.49482 0.568384 0
0.5 6.04347 0.526755 0
0.5 6.54421 0.472778 0
0.5 6.98533 0.40772 0
0.5 7.35647 0.333107 0
0.5 7.64894 0.250688 0
0.5 7.85589 0.162406 0
0.5 7.97251 0.070456 0
0.6 -7.97251 0.070456 0
0.6 -7.85589 0.162406 0
0.6 -7.64894 0.250688 0
0.6 -7.35647 0.333107 0
0.6 -6.98533 0.40772 0
0.6 -6.54421 0.472778 0
0.6 -6.04347 0.526755 0
0.6 -5.49482 0.568384 0
0.6 -4.91114 0.596692 0.0000257701
0.6 -4.30611 0.611014 0.000314223
0.6 -3.69389 0.611014 0.00257317
0.6 -3.08886 0.596692 0.0130879
0.6 -2.50518 0.568384 0.0387227
0.6 -1.95653 0.526755 0.0596634
0.6 -1.45579 0.472778 0.0220745
0.6 -1.01467 0.40772 -0.0918444
0.6 -0.643532 0.333107 -0.224736
0.6 -0.351062 0.250688 -0.314476
0.6 -0.144112 0.162406 -0.351239
