#x points: 24 #c points: 80
xloc: cloc: weight: f
values below 10e-5 have been chopped
0.04 -7.99295 0.0180851 0
0.04 -7.9629 0.0419931 0
0.04 -7.90904 0.0656842 0
0.04 -7.83167 0.0889834 0
0.04 -7.73125 0.111748 0
0.04 -7.6084 0.133841 0
0.04 -7.46384 0.155129 0
0.04 -7.29845 0.175484 0
0.04 -7.11322 0.194783 0
0.04 -6.90927 0.212911 0
0.04 -6.68783 0.229759 0
0.04 -6.45022 0.245225 0
0.04 -6.19787 0.259216 0
0.04 -5.9323 0.271648 0
0.04 -5.65512 0.282447 0
0.04 -5.36798 0.291546 0
0.04 -5.07261 0.298893 0.000012315
0.04 -4.77079 0.304441 0.0000476352
0.04 -4.46434 0.308159 0.000169595
0.04 -4.15509 0.310024 0.000548369
0.04 -3.84491 0.310024 0.00159164
0.04 -3.53566 0.308159 0.00410552
0.04 -3.22921 0.304441 0.00932952
0.04 -2.92739 0.298893 0.0185276
0.04 -2.63202 0.291546 0.031877
0.04 -2.34488 0.282447 0.0469418
0.04 -2.0677 0.271648 0.0578445
0.04 -1.80213 0.259216 0.0564403
0.04 -1.54978 0.245225 0.0356291
0.04 -1.31217 0.229759 -0.00691044
0.04 -1.09073 0.212911 -0.0670105
0.04 -0.886777 0.194783 -0.135473
0.04 -0.701551 0.175484 -0.201664
0.04 -0.536162 0.155129 -0.25705
0.04 -0.391605 0.133841 -0.297004
0.04 -0.268749 0.111748 -0.320488
0.04 -0.168333 0.0889834 -0.328028
0.04 -0.0909602 0.0656842 -0.317396
0.04 -0.037095 0.0419931 -0.268905
0.04 -0.00704916 0.0180851 -0.0648337
0.04 0.00704916 0.0180851 0.419037
0.04 0.037095 0.0419931 0.435265
0.04 0.0909602 0.0656842 0.434843
0.04 0.168333 0.0889834 0.427335
0.04 0.268749 0.111748 0.409955
0.04 0.391605 0.133841 0.378847
0.04 0.536162 0.155129 0.331208
0.04 0.701551 0.175484 0.267124
0.04 0.886777 0.194783 0.191018
0.04 1.09073 0.212911 0.111781
0.04 1.31217 0.229759 0.0408115
0.04 1.54978 0.245225 -0.0117596
0.04 1.80213 0.259216 -0.0409593
0.04 2.0677 0.271648 -0.0486722
0.04 2.34488 0.282447 -0.0420117
0.04 2.63202 0.291546 -0.029486
0.04 2.92739 0.298893 -0.0174851
0.04 3.22921 0.304441 -0.00892145
0.04 3.53566 0.308159 -0.00396207
0.04 3.84491 0.310024 -0.00154621
0.04 4.15509 0.310024 -0.000535348
0.04 4.46434 0.308159 -0.00016619
0.04 4.77079 0.304441 -0.0000468152
0.04 5.07261 0.298893 -0.0000121309
0.04 5.36798 0.291546 0
0.04 5.65512 0.282447 0
0.04 5.9323 0.271648 0
0.04 6.19787 0.259216 0
0.04 6.45022 0.245225 0
0.04 6.68783 0.229759 0
0.04 6.90927 0.212911 0
0.04 7.11322 0.194783 0
0.04 7.29845 0.175484 0
0.04 7.46384 0.155129 0
0.04 7.6084 0.133841 0
0.04 7.73125 0.111748 0
0.04 7.83167 0.0889834 0
0.04 7.90904 0.0656842 0
0.04 7.9629 0.0419931 0
0.04 7.99295 0.0180851 0
0.08 -7.99295 0.0180851 0
0.08 -7.9629 0.0419931 0
0.08 -7.90904 0.0656842 0
0.08 -7.83167 0.0889834 0
0.08 -7.73125 0.111748 0
0.08 -7.6084 0.133841 0
0.08 -7.46384 0.155129 0
0.08 -7.29845 0.175484 0
0.08 -7.11322 0.194783 0
0.08 -6.90927 0.212911 0
0.08 -6.68783 0.229759 0
0.08 -6.45022 0.245225 0
0.08 -6.19787 0.259216 0
0.08 -5.9323 0.271648 0
0.08 -5.65512 0.282447 0
0.08 -5.36798 0.291546 0
0.08 -5.07261 0.298893 0.0000123159
0.08 -4.77079 0.304441 0.0000476392
0.08 -4.46434 0.308159 0.00016961
0.08 -4.15509 0.310024 0.000548422
0.08 -3.84491 0.310024 0.0015918
0.08 -3.53566 0.308159 0.00410598
0.08 -3.22921 0.304441 0.00933067
0.08 -2.92739 0.298893 0.0185301
0.08 -2.63202 0.291546 0.0318817
0.08 -2.34488 0.282447 0.0469494
0.08 -2.0677 0.271648 0.0578549
0.08 -1.80213 0.259216 0.0564511
0.08 -1.54978 0.245225 0.035635
0.08 -1.31217 0.229759 -0.00691825
0.08 -1.09073 0.212911 -0.0670444
0.08 -0.886777 0.194783 -0.135549
0.08 -0.701551 0.175484 -0.2018
0.08 -0.536162 0.155129 -0.257274
0.08 -0.391605 0.133841 -0.297354
0.08 -0.268749 0.111748 -0.321037
0.08 -0.168333 0.0889834 -0.328925
0.08 -0.0909602 0.0656842 -0.319011
0.08 -0.037095 0.0419931 -0.272344
0.08 -0.00704916 0.0180851 -0.0713525
0.08 0.00704916 0.0180851 0.399175
0.08 0.037095 0.0419931 0.431145
0.08 0.0909602 0.0656842 0.433153
0.08 0.168333 0.0889834 0.426437
0.08 0.268749 0.111748 0.409416
0.08 0.391605 0.133841 0.378507
0.08 0.536162 0.155129 0.330992
0.08 0.701551 0.175484 0.266993
0.08 0.886777 0.194783 0.190946
0.08 1.09073 0.212911 0.111749
0.08 1.31217 0.229759 0.0408047
0.08 1.54978 0.245225 -0.0117534
0.08 1.80213 0.259216 -0.0409485
0.08 2.0677 0.271648 -0.048662
0.08 2.34488 0.282447 -0.0420042
0.08 2.63202 0.291546 -0.0294814
0.08 2.92739 0.298893 -0.0174826
0.08 3.22921 0.304441 -0.00892033
0.08 3.53566 0.308159 -0.00396162
0.08 3.84491 0.310024 -0.00154605
0.08 4.15509 0.310024 -0.000535296
0.08 4.46434 0.308159 -0.000166175
0.08 4.77079 0.304441 -0.0000468113
0.08 5.07261 0.298893 -0.0000121299
0.08 5.36798 0.291546 0
0.08 5.65512 0.282447 0
0.08 5.9323 0.271648 0
0.08 6.19787 0.259216 0
0.08 6.45022 0.245225 0
0.08 6.68783 0.229759 0
0.08 6.90927 0.212911 0
0.08 7.11322 0.194783 0
0.08 7.29845 0.175484 0
0.08 7.46384 0.155129 0
0.08 7.6084 0.133841 0
0.08 7.73125 0.111748 0
0.08 7.83167 0.0889834 0
0.08 7.90904 0.0656842 0
0.08 7.9629 0.0419931 0
0.08 7.99295 0.0180851 0
0.12 -7.99295 0.0180851 0
0.12 -7.9629 0.0419931 0
0.12 -7.90904 0.0656842 0
0.12 -7.83167 0.0889834 0
0.12 -7.73125 0.111748 0
0.12 -7.6084 0.133841 0
0.12 -7.46384 0.155129 0
0.12 -7.29845 0.175484 0
0.12 -7.11322 0.194783 0
0.12 -6.90927 0.212911 0
0.12 -6.68783 0.229759 0
0.12 -6.45022 0.245225 0
0.12 -6.19787 0.259216 0
0.12 -5.9323 0.271648 0
0.12 -5.65512 0.282447 0
0.12 -5.36798 0.291546 0
0.12 -5.07261 0.298893 0.0000123169
0.12 -4.77079 0.304441 0.0000476432
0.12 -4.46434 0.308159 0.000169625
0.12 -4.15509 0.310024 0.000548475
0.12 -3.84491 0.310024 0.00159197
0.12 -3.53566 0.308159 0.00410645
0.12 -3.22921 0.304441 0.00933181
0.12 -2.92739 0.298893 0.0185326
0.12 -2.63202 0.291546 0.0318864
0.12 -2.34488 0.282447 0.0469571
0.12 -2.0677 0.271648 0.0578652
0.12 -1.80213 0.259216 0.0564619
0.12 -1.54978 0.245225 0.035641
0.12 -1.31217 0.229759 -0.00692602
